ano;modalidade;numero_ano;processo;situacao;objeto;natureza;demandante;modalidade_compra;homologacao_mes;valor_estimado_ufpr;valor_estimado_outros;valor_contratado_ufpr;valor_contratado_ufpr;homologacao_mes_ano
2018;Pregão Eletrônico;055/2018;211110/2017-83;Homologado;Aquisição de materiais elétricos destinados ao Setor de manutenção da SUINFRA - Parte IV/2017;Material;SUINFRA;SRP;5;468561.0;0.0;235907.5;0.0;2018-05-01
2018;Pregão Eletrônico;056/2018;001427/2018-94;Homologado;Aquisição de Reagentes Químicos para atender as demandas dos Campi Avançados da UFPR;Material;DACA;SRP;5;165717.35;0.0;22933.87;0.0;2018-05-01
2018;Pregão Eletrônico;057/2018;218639/2017-28;Homologado;Aquisição de material Odontológico;Material;SAÚDE;SRP;4;480119.0;0.0;268719.4;0.0;2018-04-01
2018;Pregão Eletrônico;058/2018;219656/2017-82;Homologado;Aquisição de placas para o Setor de Ciências da Terra;Material;CIÊNCIAS DA TERRA;Aquisição imediata;5;8906.67;0.0;6815.55;0.0;2018-05-01
2018;Pregão Eletrônico;059/2018;183427/2017-12 ;Anulado;Fornecimento e execução de serviços comuns de engenharia baseados na tabela do Sistema Nacional de Pesquisa de Custos e Índices da Construção Civil  SINAPI/PR, a serem realizados nos Campi da UFPR;Serviço;SUINFRA;SRP;;8000000.0;0.0;0.0;0.0;
2018;Pregão Eletrônico;060/2018;003561/2018-20;Homologado;Aquisição parcelada de equipamentos de proteção individual para os diversos Campi Avançados da Universidade Federal do Paraná;Material;DACA;SRP;5;26246.0;0.0;26246.0;0.0;2018-05-01
2018;Pregão Eletrônico;061/2018;003452/2018-11;Homologado;Aquisição parcelada de materiais de laboratório para o Campus Jandaia do Sul, Campus Toledo, Centro de Estudos do Mar, Setor Litoral e Setor Palotina da Universidade Federal do Paraná;Material;Palotina;SRP;9;78207.05;0.0;39314.88;0.0;2018-09-01
2018;Pregão Eletrônico;062/2018;005563/2018-53;Homologado;Contratação de fornecimento de água mineral em galões de 20 litros para atender a diversas unidades da UFPR;Material;GEPEC;SRP;3;79920.0;0.0;75480.0;0.0;2018-03-01
2018;Pregão Eletrônico;063/2018;006452/2018-64;Homologado;Aquisição de vidrarias para laboratório (parte 3) para atender diversas unidades da UFPR;Material;GEPEC;SRP;5;510891.25;0.0;276783.32;0.0;2018-05-01
2018;Pregão Eletrônico;064/2018;003289/2018-88;Homologado;Aquisição de maravalha de pinus para os animais de laboratório do Biotério/BL;Material;Biológicas;SRP;5;208871.0;0.0;152100.0;0.0;2018-05-01
2018;Pregão Eletrônico;065/2018;006560/2018-37;Homologado;Aquisição parcelada de materiais de laboratório para os campi avançados da Universidade Federal do Paraná;Material;Palotina;SRP;;51641.0;0.0;0.0;0.0;
2018;Pregão Eletrônico;066/2018;004836/2018-42;Homologado;Aquisição de materiais de laboratório para o Campus Jandaia do Sul, Campus Toledo, Centro de Estudos do Mar, Setor Litoral e Palotina;Material;Palotina;SRP;7;88193.14;0.0;50749.84;0.0;2018-07-01
2018;Pregão Eletrônico;067/2018;002438/2018-91;Deserto;Aquisição de peças para manutenção de cortador de grama, utilizado nos diversos Campi da UFPR;Material;SUINFRA;SRP;;27910.62;0.0;0.0;0.0;
2018;Pregão Eletrônico;068/2018;005726/2018-06;Homologado;Aquisição de persianas, cortina e capachos para atender a diversas unidades da UFPR;Material;GEPEC;SRP;6;851451.5;0.0;638656.35;0.0;2018-06-01
2018;Pregão Eletrônico;069/2018;220899/2017-63;Homologado;Contratação de empresa especializada para fornecimento e instalação de divisórias tipo naval, inclusive portas, vidros e acessórios a serem realizados nos Campi da UFPR;Serviço;SUINFRA;SRP;7;822252.0;0.0;741455.0;0.0;2018-07-01
2018;Pregão Eletrônico;070/2018;009103/2018-02;Homologado;Aquisição de materiais para telefonia destinado a manutenção dos campi e estruturas de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí;Material;SUINFRA;SRP;6;216628.5;0.0;94793.5;0.0;2018-06-01
2018;Pregão Eletrônico;071/2018;011106/2018-06;Homologado;Aquisição de materiais de laboratório (parte 2)? para atender a diversas unidades da UFPR;Material;GEPEC;SRP;8;530989.88;0.0;346265.66;0.0;2018-08-01
2018;Pregão Eletrônico;072/2018;010754/2018-37;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  I para a SUINFRA/UFPR destinados aos Campi e estruturas de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina.;Material;SUINFRA;SRP;5;80649.9;0.0;41530.3;0.0;2018-05-01
2018;Pregão Eletrônico;073/2018;009336/2018-05;Homologado;Aquisição de materiais de construção  I para a SUINFRA/UFPR destinados aos Campi e estruturas de Curitiba e região metropolitana;Material;SUINFRA;SRP;9;1284402.1;0.0;841628.0;0.0;2018-09-01
2018;Pregão Eletrônico;074/2018;010809/2018-17;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  I para a SUINFRA/UFPR destinados aos Campi e estruturas de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí;Material;SUINFRA;SRP;5;80649.9;0.0;30147.1;0.0;2018-05-01
2018;Pregão Eletrônico;075/2018;009800/2018-55;Homologado;Aquisição de materiais de construção  I para a SUINFRA/UFPR destinados aos Campi e estruturas de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina;Material;SUINFRA;SRP;9;1049635.1;0.0;631073.5;0.0;2018-09-01
2018;Pregão Eletrônico;076/2018;009844/2018-85;Homologado;Aquisição de materiais de construção  I para a SUINFRA/UFPR destinados aos Campi e estruturas de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí;Material;SUINFRA;SRP;8;1049635.1;0.0;717666.5;0.0;2018-08-01
2018;Pregão Eletrônico;077/2018;010712/2018-04;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  I para a SUINFRA/UFPR destinados aos Campi e estruturas de Curitiba e região metropolitana;Material;SUINFRA;SRP;8;85171.9;0.0;33547.1;0.0;2018-08-01
2018;Pregão Eletrônico;078/2018;194002/2017-39;Homologado;Contratação de empresa especializada na prestação de serviços de esgotamento de fossas sanitárias, sumidouros, caixas de gordura, caixas de passagem e limpeza e desobstrução de rede de esgoto e rede de água pluvial desta UFPR;Serviço;SUINFRA;SRP;5;1954322.0;0.0;794143.5;0.0;2018-05-01
2018;Pregão Eletrônico;079/2018;011932/2018-47;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central;Material;Almoxarifado Central;SRP;7;891453.45;0.0;626094.4;0.0;2018-07-01
2018;Pregão Eletrônico;080/2018;221427/2017-28;Homologado;Contratação de empresa especializada na prestação de serviços de manutenção corretiva, preventiva e preditiva de equipamentos, para atender necessidades do departamento de Odontologia Restauradora;Serviço;Odontologia;Contrato;7;150914.54;0.0;148719.5;0.0;2018-07-01
2018;Pregão Eletrônico;081/2018;012151/2018-70;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central;Material;Almoxarifado Central;SRP;6;189364.8;0.0;118613.3;0.0;2018-06-01
2018;Pregão Eletrônico;082/2018;012290/2018-01;Homologado;Aquisição de Material de Laboratório para atender as demandas do Campus Avançado em Jandaia do Sul, Setor Palotina e Campus Toledo;Material;Jandaia do Sul;SRP;8;34414.45;0.0;21055.3;0.0;2018-08-01
2018;Pregão Eletrônico;083/2018;012358/2018-44;Homologado;Aquisição de Material de Laboratório para atender as demandas do Centro de Estudos do Mar e Setor Litoral;Material;CEM;SRP;7;32454.47;0.0;23339.23;0.0;2018-07-01
2018;Pregão Eletrônico;084/2018;009006/2018-10;Homologado;Aquisição de bandeiras e camisetas para atender a diversas unidades da UFPR;Material;GEPEC;SRP;7;482318.97;0.0;181667.22;0.0;2018-07-01
2018;Pregão Eletrônico;085/2018;202315/2017-78;Homologado;Contratação de empresa especializada na prestação de serviços de fornecimento e instalação de vidros, a serem realizados nos Campi da UFPR;Serviço;SUINFRA;SRP;6;5196020.9;0.0;2169270.0;0.0;2018-06-01
2018;Pregão Eletrônico;086/2018;014208/2018-75;Homologado;Aquisição de materiais de laboratório para atender a diversas unidades da UFPR  Parte 1;Material;GEPEC;SRP;8;516356.42;0.0;295666.04;0.0;2018-08-01
2018;Pregão Eletrônico;087/2018;002467/2018-53;Homologado;Aquisição de alimentos para animais, (rações);Material;Agrárias;SRP;6;245494.0;0.0;215694.0;0.0;2018-06-01
2018;Pregão Eletrônico;088/2018;218415/2017-16;Homologado;Contratação de empresa para serviço de lavanderia para uniformes desportivos;Serviço;CED;SRP;6;1962.0;0.0;1867.5;0.0;2018-06-01
2018;Pregão Eletrônico;089/2018;014917/2018-51;Homologado;"Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  II
destinados aos Campi e estruturas de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina";Material;SUINFRA;SRP;7;106705.75;0.0;49147.0;0.0;2018-07-01
2018;Pregão Eletrônico;090/2018;014893/2018-30;Homologado;"Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  II
destinados aos Campi e estruturas de Curitiba e região metropolitana";Material;SUINFRA;SRP;8;125618.6;0.0;56228.7;0.0;2018-08-01
2018;Pregão Eletrônico;091/2018;016464/2018-05;Homologado;"Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  III
destinados aos Campi e estruturas de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí";Material;SUINFRA;SRP;8;1451975.3;0.0;854905.9;0.0;2018-08-01
2018;Pregão Eletrônico;092/2018;014938/2018-76;Homologado;"Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  II
destinados aos Campi e estruturas de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí";Material;SUINFRA;SRP;8;106705.75;0.0;54806.0;0.0;2018-08-01
2018;Pregão Eletrônico;093/2018;016446/2018-15;Homologado;"Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  III
destinados aos Campi e estruturas de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina";Material;SUINFRA;SRP;8;1451975.3;0.0;926124.8;0.0;2018-08-01
2018;Pregão Eletrônico;094/2018;016085/2018-15;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central;Material;Almoxarifado Central;SRP;8;257921.6;0.0;172210.4;0.0;2018-08-01
2018;Pregão Eletrônico;095/2018;015845/2018-69;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central;Material;Almoxarifado Central;SRP;7;75260.2;0.0;47944.6;0.0;2018-07-01
2018;Pregão Eletrônico;096/2018;013776/2018-59;Deserto;Aquisição de óleo diesel automotivo tipo S-10 para atendimento da Fazenda Canguiri da Universidade Federal do Paraná;Material;Canguiri;SRP;;72500.0;0.0;0.0;0.0;
2018;Pregão Eletrônico;097/2018;016900/2018-38;Homologado;Aquisição de nitrogênio líquido para os laboratórios do Setor Palotina da Universidade Federal do Paraná;Material;Palotina;SRP;7;9820.0;0.0;8000.0;0.0;2018-07-01
2018;Pregão Eletrônico;098/2018;016821/2018-27;Homologado;Aquisição de materiais de consumo de uso comum para o Almoxarifado Central da Universidade Federal do Paraná;Material;Almoxarifado Central;SRP;9;253935.75;0.0;181337.3;0.0;2018-09-01
2018;Pregão Eletrônico;099/2018;008991/2018-38;Homologado;Aquisição de equipamentos de laboratório para atender a diversas unidades da Universidade Federal do Paraná;Material;GEPEC;SRP;9;1350407.61;912471.85;0.0;0.0;2018-09-01
2018;Pregão Eletrônico;100/2018;009007/2018-56;Homologado;Aquisição de itens de mobiliário para atender a diversas unidades da UFPR;Material;GEPEC;SRP;8;2933424.35;0.0;1291022.04;0.0;2018-08-01
2018;Pregão Eletrônico;101/2018;016398/2018-65;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  III para a SUINFRA/UFPR destinados aos Campi e estruturas de Curitiba e região metropolitana;Material;SUINFRA;SRP;8;2474755.3;0.0;1322420.7;0.0;2018-08-01
2018;Pregão Eletrônico;102/2018;014339/2018-52;Homologado;Aquisição de materiais de laboratório (parte 3)? para atender a diversas unidades da UFPR;Material;GEPEC;SRP;8;117446.55;0.0;62238.14;0.0;2018-08-01
2018;Pregão Eletrônico;103/2018;018326/2018-52;Homologado;Aquisição de Equipamentos de Laboratório para atender as demandas do Campus Avançado em Jandaia do Sul, Setor Palotina, Campus Toledo?, Setor Litoral e Centro de Estudos do Mar;Material;Jandaia do Sul;SRP;9;2309439.56;0.0;1425897.07;0.0;2018-09-01
2018;Pregão Eletrônico;104/2018;015092/2018-91;Homologado;Aquisição de BENS DE CONSUMO, para atender as necessidades do DPRF - Departamento de Prevenção e Reabilitação em Fisioterapia do Setor de Ciências Biológicas;Material;Biológicas;SRP;9;19217.04;0.0;7451.45;0.0;2018-09-01
2018;Pregão Eletrônico;105/2018;018311/2018-94;Homologado;Aquisição de insumos agrícolas;Material;Fazenda Canguiri;SRP;6;189793.3;0.0;157128.46;0.0;2018-06-01
2018;Pregão Eletrônico;106/2018;158481/2017-20;Homologado;Aquisição de computadores;Material;CCE;SRP;12;12939479.1;0.0;3403777.0;0.0;2018-12-01
2018;Pregão Eletrônico;107/2018; 021496/2018-14;Homologado;Aquisição de cargas de Gás Liquefeito de Petróleo (GLP) para atender a diversas unidades da UFPR;Material;GEPEC;SRP;5;73166.9;0.0;72755.0;0.0;2018-05-01
2018;Pregão Eletrônico;108/2018;001739/2018-06;Homologado;Contratação de empresa especializada na prestação de serviços de suporte às aulas práticas, para atender necessidades de diversas unidades da UFPR;Serviço;GEPEC;SRP;8;2240146.28;0.0;2213369.89;0.0;2018-08-01
2018;Pregão Eletrônico;109/2018;020837/2018-34;Homologado;Aquisição do equipamento: Leito Fluidizado, para atender diversos laboratórios do Departamento de Farmácia;Material;Farmácia;Aquisição imediata;6;36543.33;0.0;30000.0;0.0;2018-06-01
2018;Pregão Eletrônico;110/2018;011635/2018-00;Homologado;Aquisição de Material de Consumo Hospitalar;Material;SAÚDE;SRP;8;43987.5;0.0;35424.0;0.0;2018-08-01
2018;Pregão Eletrônico;111/2018;020915/2018-09;Homologado;Aquisição de chapas de espuma de polietileno extrudada de célula fechada ;Material;PROEC;Aquisição imediata;6;7303.0;0.0;6668.0;0.0;2018-06-01
2018;Pregão Eletrônico;112/2018;009009/2018-45;Homologado;Aquisição de materiais de consumo de uso comum na área da saúde;Material;GEPEC;SRP;7;228451.31;0.0;118605.53;0.0;2018-07-01
2018;Pregão Eletrônico;113/2018;023855/2018-78;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  IV para a SUINFRA/UFPR destinados aos Campi e estruturas de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí;Material;SUINFRA;SRP;8;743765.0;0.0;355429.7;0.0;2018-08-01
2018;Pregão Eletrônico;114/2018;023839/2018-85;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  IV para a SUINFRA/UFPR destinados aos Campi e estruturas de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina;Material;SUINFRA;SRP;8;743765.0;0.0;423412.3;0.0;2018-08-01
2018;Pregão Eletrônico;115/2018;023823/2018-72;Homologado;Materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais  IV para a SUINFRA/UFPR destinados aos Campi e estruturas de Curitiba e região metropolitana;Material;SUINFRA;SRP;8;1156031.5;0.0;657415.8;0.0;2018-08-01
2018;Pregão Eletrônico;116/2018;023882/2018-41;Homologado;Aquisição de materiais de construção  II para a SUINFRA/UFPR destinados aos Campi e estruturas de Curitiba e região metropolitana;Material;SUINFRA;SRP;10;1155946.3;0.0;670544.3;0.0;2018-10-01
2018;Pregão Eletrônico;117/2018;023900/2018-94;Homologado;Aquisição de materiais de construção  II para a SUINFRA/UFPR destinados aos Campi e estruturas de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí;Material;SUINFRA;SRP;8;862312.3;0.0;297574.25;0.0;2018-08-01
2018;Pregão Eletrônico;118/2018;023889/2018-62;Homologado;Aquisição de materiais de construção  II para a SUINFRA/UFPR destinados aos Campi e estruturas de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina;Material;SUINFRA;SRP;8;862312.3;0.0;368687.15;0.0;2018-08-01
2018;Pregão Eletrônico;119/2018;009012/2018-69;Homologado;Aquisição de vidrarias de laboratório para atender a diversas unidades da UFPR;Material;GEPEC;SRP;8;211040.85;0.0;177931.2;0.0;2018-08-01
2018;Pregão Eletrônico;120/2018;220911/2017-30;Homologado;Contratação de empresa especializada na prestação de serviços de confecção de livros e agendas, para atender necessidades da Editora UFPR;Serviço;Editora;SRP;7;2207732.5;0.0;376343.0;0.0;2018-07-01
